,emp_length,annual_income,debt_to_income,delinq_2y,inquiries_last_12m,total_credit_lines,total_credit_limit,total_credit_utilized,num_historical_failed_to_pay,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_active_debit_accounts,total_debit_limit,num_mort_accounts,account_never_delinq_percent,public_record_bankrupt,loan_amount,term,interest_rate,paid_total,homeownership_OWN,homeownership_RENT,verified_income_Source Verified,verified_income_Verified,loan_purpose_credit_card,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_house,loan_purpose_major_purchase,loan_purpose_medical,loan_purpose_moving,loan_purpose_other,loan_purpose_renewable_energy,loan_purpose_small_business,loan_purpose_vacation,application_type_joint,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G4,initial_listing_status_whole
7347,10.0,150000.0,26.12,0,1,25,193402,117235,0,0,4,4,4.0,6,65900,2,100.0,0,16000,60,19.03,2059.68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7348,0.0,25000.0,5.62,0,0,4,6400,3875,2,0,0,1,,1,6400,0,100.0,0,12000,60,17.09,1183.89,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7349,10.0,70000.0,20.17,0,4,23,219785,22396,0,0,3,7,2.0,8,47400,1,95.5,0,15000,60,9.44,1281.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7350,10.0,95280.0,9.58,1,2,27,85589,19831,0,0,1,3,6.0,3,64700,0,92.6,0,3125,36,6.07,188.23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7351,3.0,65000.0,26.62,0,2,9,91359,39227,0,0,3,3,8.0,3,19700,0,100.0,0,33600,60,9.93,3545.21,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7352,,19000.0,13.77,0,1,31,17600,4681,1,0,0,7,6.0,2,11100,2,88.9,1,5000,36,6.72,765.02,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7353,5.0,125000.0,18.04,0,0,32,712152,58445,0,414,3,3,14.0,4,50300,5,96.9,0,40000,60,16.02,3857.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7354,5.0,76000.0,6.81,0,4,7,25588,19159,0,1287,1,3,8.0,1,5300,0,85.7,0,3000,36,9.44,476.17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7355,10.0,105000.0,14.37,0,1,17,238435,53332,0,0,4,5,2.0,3,22200,1,100.0,0,2500,36,6.07,227.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7356,10.0,200000.0,8.79,0,0,16,345842,61595,0,0,2,3,15.0,4,19700,1,93.8,0,30000,36,9.93,3835.02,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7357,10.0,80000.0,24.14,0,6,29,426921,284957,0,0,4,5,6.0,4,18800,2,100.0,0,20000,60,18.06,1505.52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7358,2.0,125000.0,21.31,0,0,27,132565,68270,0,146,3,3,15.0,4,33900,1,96.3,0,34825,60,12.61,1522.11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7359,5.0,53456.0,13.0,0,0,16,53373,44867,1,0,2,3,,1,4500,0,100.0,1,19000,36,7.35,2940.84,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7360,1.0,95000.0,26.45,0,0,26,150670,120926,0,0,7,2,22.0,9,52900,0,100.0,0,8000,36,13.59,1081.32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7361,1.0,170000.0,27.61,0,1,25,1895716,251920,0,0,8,4,8.0,1,3300,4,80.0,0,24725,60,10.9,1042.76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7362,1.0,38000.0,1.11,0,3,10,5700,386,0,1390,0,5,4.0,1,5700,0,100.0,0,10000,36,11.98,982.84,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7363,3.0,33000.0,13.24,0,0,10,14800,10147,0,0,0,1,,5,10700,0,100.0,0,20000,36,14.08,2721.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7364,10.0,35000.0,10.91,0,0,7,26500,10803,0,0,0,0,,4,23000,0,100.0,0,11000,60,7.35,874.07,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7365,2.0,47000.0,13.69,1,4,16,25785,15953,0,64,1,7,11.0,4,6300,1,93.8,0,7800,36,10.91,1270.42,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7366,1.0,60000.0,5.62,0,0,22,47068,37750,0,520,12,5,16.0,3,8500,0,100.0,0,15000,36,9.92,1442.08,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7367,3.0,52000.0,24.26,0,2,56,362691,194572,0,0,14,4,7.0,2,16200,1,100.0,0,6000,36,7.97,1113.92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7368,10.0,40000.0,19.98,0,1,24,87000,27329,1,0,1,3,8.0,9,61300,0,100.0,1,13000,60,12.62,1457.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7369,4.0,42500.0,29.91,3,1,40,60950,68311,0,0,1,0,4.0,3,16800,5,80.0,0,20000,60,28.72,2493.85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7370,2.0,30000.0,30.48,1,1,10,45421,21950,0,0,1,2,6.0,5,24300,0,90.0,0,20000,36,20.0,2950.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7371,2.0,175000.0,11.63,0,1,24,217443,115849,0,0,2,4,2.0,6,109600,0,100.0,0,25000,36,6.08,3088.07,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7372,9.0,82000.0,33.28,0,2,37,190384,62810,0,0,5,6,10.0,3,20000,2,100.0,0,35000,60,12.61,2343.65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7373,10.0,69996.0,17.66,0,5,10,55521,35908,1,0,2,2,5.0,3,8100,0,100.0,1,6000,36,17.09,1070.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7374,0.0,68700.0,46.83,0,6,32,401147,161518,0,0,3,10,1.0,1,34200,3,100.0,0,23550,36,7.97,23967.980362636,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7375,3.0,45000.0,22.19,0,0,17,59394,37182,0,2025,2,3,,3,17300,0,100.0,0,20000,60,23.87,2242.4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7376,5.0,60000.0,28.16,0,1,30,113318,89647,1,0,15,5,10.0,3,16800,0,100.0,1,7600,36,7.96,707.34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7377,10.0,125000.0,27.97,1,2,31,528979,179130,0,0,5,7,5.0,2,68500,3,96.8,0,40000,36,6.08,4839.54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7378,2.0,315000.0,13.08,5,8,40,608034,140706,0,0,13,8,6.0,6,26500,3,83.8,0,12000,60,12.62,1336.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7379,7.0,65000.0,15.29,0,4,18,102812,44001,0,0,1,6,1.0,7,68200,0,100.0,0,15000,60,14.08,1736.52,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7380,0.0,100000.0,4.57,0,4,26,248400,8870,0,0,0,8,6.0,5,18200,5,80.8,0,5000,36,10.9,484.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7381,5.0,40000.0,37.8,0,4,20,298488,66656,0,0,4,6,5.0,1,3500,4,100.0,0,10000,60,30.65,11315.2797631289,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7382,1.0,38000.0,29.44,0,3,32,82430,47214,1,0,9,14,2.0,2,20900,0,100.0,1,11500,36,15.05,1985.08,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7383,2.0,100000.0,9.78,0,0,12,36295,24283,1,69,1,2,21.0,2,15400,1,100.0,1,21000,36,11.99,2078.24,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7384,1.0,30000.0,74.3,0,2,22,118287,61334,0,0,3,4,6.0,4,36200,0,100.0,0,40000,60,17.09,3946.18,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7385,10.0,170000.0,29.61,0,0,29,748662,475540,0,0,5,2,13.0,6,92500,1,100.0,0,10000,36,7.35,1543.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7386,4.0,89206.0,5.8,0,1,8,66900,52038,0,0,2,4,5.0,2,6700,0,100.0,0,9000,36,13.58,597.96,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7387,1.0,50000.0,24.46,0,1,43,112304,83678,0,0,11,10,3.0,5,29400,0,86.0,0,24000,36,15.04,2477.27,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7388,10.0,155000.0,17.64,0,8,15,488625,70931,1,0,4,7,0.0,2,7900,3,92.9,1,10000,36,10.41,968.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,2.0,55000.0,30.46,0,9,46,375884,111070,2,0,3,10,5.0,8,34300,1,97.7,1,12000,36,16.02,1677.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7390,,30000.0,29.36,2,0,28,77668,12663,0,0,1,1,,1,2300,1,82.1,0,12000,60,16.01,865.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7391,2.0,58250.0,70.13,0,0,44,594089,86448,0,0,4,2,17.0,7,62500,4,100.0,0,40000,60,9.44,3334.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7392,1.0,28000.0,10.46,0,0,6,5300,5175,0,0,0,1,,1,1200,0,100.0,0,7000,36,23.88,1123.91,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7393,6.0,130000.0,14.56,4,0,38,438603,49309,0,0,4,7,13.0,1,9300,1,86.8,0,15500,36,7.35,2426.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7394,10.0,75000.0,14.61,0,1,18,366358,41137,0,0,2,1,2.0,4,48300,2,100.0,0,11100,60,9.93,1144.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7395,10.0,62000.0,17.46,0,1,25,202768,38276,0,0,2,4,6.0,3,10600,2,92.0,0,14000,60,16.02,1690.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7396,4.0,71000.0,10.86,0,0,17,436402,26510,0,0,2,0,,1,10400,6,100.0,0,13000,36,5.32,1947.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7397,10.0,75000.0,20.19,0,2,20,379494,25098,0,0,0,9,4.0,8,20000,2,85.0,0,15000,36,13.59,2027.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7398,,14364.0,4.85,1,1,19,89450,433,0,0,0,5,10.0,3,16700,2,84.2,0,5150,36,7.96,722.89,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,10.0,158000.0,11.55,0,1,24,575107,69804,0,0,3,1,5.0,5,62000,1,95.8,0,39000,60,10.42,4161.02,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7400,10.0,60000.0,35.78,0,0,20,276425,57887,0,0,3,1,,3,40000,3,100.0,0,4000,36,18.06,719.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7401,0.0,85000.0,18.03,0,0,10,49018,28621,1,0,3,2,,4,15700,0,100.0,1,23000,36,10.42,3017.83,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7402,3.0,42000.0,45.51,0,2,15,391045,96837,0,1608,2,6,8.0,3,41200,1,86.7,0,30000,60,18.45,1507.59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7403,10.0,45000.0,21.23,0,1,34,207236,24632,0,0,1,8,10.0,7,43300,5,94.1,0,16000,60,10.42,1707.09,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7404,,9600.0,3.38,1,0,10,11500,107,0,0,0,0,,1,11500,0,70.0,0,8425,36,22.9,8706.4152564464,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7405,3.0,45000.0,32.67,0,1,31,67211,22326,1,856,3,5,11.0,4,27200,0,100.0,1,15000,36,10.91,1952.71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7406,7.0,89000.0,24.69,0,3,40,431110,196762,1,0,13,4,10.0,5,25500,1,100.0,0,20000,36,10.41,1936.06,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7407,10.0,58000.0,29.84,0,0,38,271058,57138,0,0,2,3,15.0,11,70900,1,100.0,0,9800,36,6.08,1485.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7408,3.0,65000.0,8.07,0,2,6,88878,18026,0,0,2,1,7.0,0,0,1,100.0,0,30000,60,14.08,675.83,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7409,2.0,15000.0,135.28,0,1,20,224518,108203,0,0,4,4,11.0,1,2600,2,100.0,0,8000,36,6.72,1227.01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7410,5.0,57564.0,31.75,0,4,49,385846,150083,0,0,9,4,4.0,4,24100,1,97.8,0,11500,60,18.45,860.97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7411,2.0,8500.0,8.51,0,1,15,16300,2030,0,0,0,12,10.0,3,12400,0,100.0,0,7000,36,11.99,1905.67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7412,10.0,51252.0,25.66,0,8,21,202342,33666,0,0,3,4,6.0,2,11900,3,90.5,0,16500,60,23.88,2345.76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7413,0.0,60000.0,12.68,0,2,12,49621,26460,0,0,2,3,2.0,1,29300,1,100.0,0,10000,36,6.71,918.62,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7414,10.0,160000.0,14.97,0,0,25,581604,53504,1,0,3,7,16.0,3,13300,6,95.8,1,38500,60,12.62,4315.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7415,10.0,75000.0,0.48,0,2,8,115225,1086,0,0,0,0,5.0,1,8200,1,100.0,0,6000,36,7.34,556.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7416,2.0,58000.0,18.75,0,11,18,212250,28936,1,6595,3,3,1.0,2,10300,1,100.0,1,6000,36,11.98,589.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7417,10.0,210000.0,4.46,0,0,26,1240500,53341,0,0,0,7,13.0,5,154500,1,100.0,0,40000,60,16.02,3857.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7418,10.0,52000.0,22.2,0,3,30,210800,53512,1,0,1,7,4.0,2,17700,1,100.0,1,14000,36,5.31,1260.52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7419,10.0,125000.0,19.08,0,1,20,287080,81670,0,0,4,6,10.0,5,32400,2,95.0,0,32000,60,9.93,3358.74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7420,10.0,67000.0,15.19,0,2,25,250788,14282,1,0,2,6,6.0,5,21900,2,100.0,1,7000,36,6.07,637.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7421,0.0,26000.0,11.31,0,1,6,57095,46299,0,0,0,3,3.0,2,17800,0,100.0,0,6000,36,9.92,583.45,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7422,10.0,60000.0,16.61,0,1,27,222423,38524,0,0,1,3,6.0,2,12500,2,55.6,0,9600,36,7.34,1183.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
